userid,user_key,created_at,created_str,retweet_count,retweeted,favorite_count,text,tweet_id,source,hashtags,expanded_urls,posted,mentions,retweeted_status_id,in_reply_to_status_id
2606301939,finley1589,1475819183000,2016-10-07 05:46:23,0,false,0,"RT @jpm05880: @realDonaldTrump
 @mike_pence is the strongest debater we've seen in decades!
Trump/Pence wins!",784268613062529024,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],POSTED,"[""mike_pence"",""realdonaldtrump"",""jpm05880""]",783488681529204736,
2671070290,patriotblake,1486962198000,2017-02-13 05:03:18,,,,RT @RuthHHopkins: Vets are at camp and they are building structures for more vets to stay in. DAPL has been boring under the river for 4 da…,831005807969964032,,[],[],POSTED,[],,
1868496344,brianaregland,1481333898000,2016-12-10 01:38:18,,,,"RT @H2theG: Exciting news!  ""Jean of the Joneses"" is cheeky comedy very worth checking out. https://t.co/Zlb1QxX25T",807399005508472832,,[],[],POSTED,[],,
2532611755,kathiemrr,1478714071000,2016-11-09 17:54:31,,,,RT @iqbal646549: #ICelebrateTrumpWith a middle finger to all nice ppl around the world.🖕,796410655397949440,,"[""ICelebrateTrumpWith""]",[],POSTED,[],,
4224729994,ten_gop,1476913597000,2016-10-19 21:46:37,1,false,3,"@46laurie 

Watch  Danny Williams pre #debate press conference in Las Vegas 

https://t.co/ETRzw5pfuI",788858920857112577,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[""Debate""]","[""https://www.youtube.com/watch?v=XKM_lG3dkgA""]",POSTED,[],,788858142318743552
,micparrish,1429489554000,2015-04-20 00:25:54,,,,"RT @BleacherReport: .@Eagles have reportedly reached an agreement with Tim Tebow, finalized deal expected tomorrow http://t.co/aJPDdtJMTn h…",589948066809024512,,[],[],POSTED,[],,
2590038478,patriotraphael,1458658034000,2016-03-22 14:47:14,,,,@RepGarrett Is EU going to reduce the amount of imported Muslims? #StopIslam #IslamKills,712289540770140160,,"[""STOPIslam""]",[],POSTED,[],,
,c__wells,1437620520000,2015-07-23 03:02:00,,,,"RT @OnlineHouston: Sandra Bland Death: Officials say glitch, not editing, caused video irregularities  #news",624051808156016641,,"[""news""]",[],POSTED,[],,
1620474397,ramonasnails,1477492505000,2016-10-26 14:35:05,0,false,0,"RT @CommonCause: We're protecting the vote in
OH: https://t.co/BO4bAT0W0h
NM: https://t.co/Ao8Edr8Nge
TX: https://t.co/TtxV8G7tvs
NY: https…",791287037647355905,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""http://www.dispatch.com/content/stories/local/2016/10/24/trump-backers-walking-shaky-legal-line-in-monitoring-voters.html"",""http://www.kob.com/politics-news/non-partisan-poll-watchers-lookout-potential-problems-solutions-common-cause-new-mexico-election-politics-campaign/4301506/?cat=500"",""https://www.texastribune.org/2016/10/21/what-are-rules-poll-watchers-texplainer/""]",POSTED,"[""commoncause""]",791276859656925184,
1658420976,baobaeham,1486391082000,2017-02-06 14:24:42,,,,"RT @FilmFatale_NYC: Stayed up late to watch ""Brokeback Mountain"" - that movie still gets to me. So beautiful and devastating... https://t.c…",828610374807257089,,[],[],POSTED,[],,
3990577513,tpartynews,1458052890000,2016-03-15 14:41:30,,,,@nixfee @HillaryClinton @realDonaldTrump this is what I call Politeness,709751382065160192,,[],[],POSTED,[],,
3084088366,priceforpierce,1444593593000,2015-10-11 19:59:53,,,,"RT @tgradous: O'Malley: Limited Debate Schedule Proves Dems 'Fear the Future' - Cortney O'Brien
pjamesjp1 @usvetram @LVNancy  http://t.co/5…",653298997931700224,,[],[],POSTED,[],,
1690487623,michellearry,1447940183000,2015-11-19 13:36:23,,,,RT @BarracudaMama: Obama says Syrian refugees are no bigger threat to U.S. than ‘tourists’  https://t.co/aAp0Uw4LKu,667335613264236544,,[],[],POSTED,[],,
1658202894,laurabaeley,1483056925000,2016-12-30 00:15:25,,,,RT @BreitbartNews: Strange New Respect. https://t.co/qOWWx0krl8,814625905381376000,,[],[],POSTED,[],,
3438999494,worldofhashtags,1469629136000,2016-07-27 14:18:56,0,false,0,"RT @uncle_gong: #IfHillaryBecomesPresident then the fear-mongering, venomous spitting, racist @realDonaldTrump will be stopped &amp; the world…",758305676431155200,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[""IfHillaryBecomesPresident"",""IfHillaryBecomesPresident""]",[],POSTED,"[""realdonaldtrump"",""uncle_gong""]",758305546860630017,
3074013672,oaklandonline,1473462736000,2016-09-09 23:12:16,0,false,0,Mike Pence Releases 10 Years of Tax Returns  #politics,774384961424023553,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","[""Politics""]",[],POSTED,[],,
1720981580,hunteroddddom,1478432928000,2016-11-06 11:48:48,0,false,0,RT @daniecal: I.... https://t.co/v1Vk2lhDkI,795231458013155328,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""https://twitter.com/ericbandrakim/status/795121138242306049""]",POSTED,"[""daniecal""]",795223365296463872,
1868981054,ryanmaxwell_1,1448903686000,2015-11-30 17:14:46,,,,RT @KurtSchlichter: I get why you wish to discuss my penis instead of PP's baby dismemberment activities.  @crazyfamilyomg,671376838401335296,,[],[],POSTED,[],,
1710804738,cookncooks,1482978694000,2016-12-29 02:31:34,,,,"RT @eavesdropann: Rampaging Syrian migrants KICK BABY on bus, then attack paramedics trying to treat child https://t.co/Cyqk5daO56",814297781376614400,,[],[],POSTED,[],,
2535166748,paolakinck,1473346749000,2016-09-08 14:59:09,0,false,0,RT @AJDelgado13: You guys! Conspiracy theories are only OK about TRUMP. Never about Queen Hillary!Dont u get it?! New rules.,773898474266001408,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],POSTED,"[""ajdelgado13""]",773893772858036224,
2533653547,evagreen69,1455626506000,2016-02-16 12:41:46,,,,RT @TrumpedAmerica: Morning Joe on Twitter https://t.co/2jYt5FCjuw #TrumpTrain #Trump2016 https://t.co/hYcFHDKgFJ,699574389541568512,,"[""TrumpTrain""]",[],POSTED,[],,
1715190968,onemightyfish,1476394393000,2016-10-13 21:33:13,0,false,0,"RT @JillFilipovic: You cannot say your opponent is a criminal, there's a national conspiracy in her favor, and the election is rigged and n…",786681219270451205,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],POSTED,"[""jillfilipovic""]",786678156304482304,
1655194147,melanymelanin,1479023468000,2016-11-13 07:51:08,,,,RT @blicqer: 8 Somalis jailed by an Ethiopian court over failed attack in 2013 https://t.co/vyn6WBsmwJ @CCTVNewsAfrica https://t.co/MEvsg7H…,797708360669863936,,[],[],POSTED,[],,
1676481360,emileewaren,1469778454000,2016-07-29 07:47:34,,,,RT @V_of_Europe: Furious Polish prime minister DEMANDS Merkel EXPLAINS spate of German terror attacks https://t.co/yKbSVtxhvZ,758931960672595968,,[],[],POSTED,[],,
4272870988,pamela_moore13,1475114938000,2016-09-29 02:08:58,385,false,378,"Herman Cain: ""[@BarackObama] thinks he's the president of the world, when instead...he's a failed president of the… https://t.co/LurWMVetHn",781314797736517632,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""https://twitter.com/i/web/status/781314797736517632""]",POSTED,"[""barackobama""]",,
1657694515,daileyjadon,1476892639000,2016-10-19 15:57:19,,,,RT @RobbieSherwood: Best version of Van Halen #RejectedDebateTopics,788771017254723584,,"[""RejectedDebateTopics""]",[],POSTED,[],,
1694026190,jacquelinisbest,1474225578000,2016-09-18 19:06:18,,,,RT @abusedtaxpayer: Maybe as ur beheaded by Muslim Islamic terrorists on American Sts u will finally understand how stupid u are. https://t…,777584551182921728,,[],[],POSTED,[],,
2574715662,mihanovikov,1476709864000,2016-10-17 13:11:04,0,false,0,RT @VladimirLarsson: America Now Facing A Two Front Russia-Iran Conflict Thanks To Obama’s Military... https://t.co/iKG94Xz1Ic by #OceanEch…,788004400614797312,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""http://ln.is/YFBMP""]",POSTED,"[""vladimirlarsson""]",786614491119312896,
2533001646,jasper_fly,1479920221000,2016-11-23 16:57:01,,,,"RT @Danzig303: Delays for every new video game

#ThingsThatShouldBeCensored",801469614534238208,,[],[],POSTED,[],,
750656345926410240,klara_sauber,1469109818000,2016-07-21 14:03:38,,,,"""Der Islam gehört zu Deutschland."" #Merkelmussbleiben Tagebuch https://t.co/r7QcmsdMPo",756127499076108288,,"[""MerkelMussBleiben""]",[],POSTED,[],,
1768259989,mrclydepratt,1501759022000,2017-08-03 11:17:02,,,,RT @Thatallieholkko: [Mixtape] @1Yowda &amp; @LilSTL - STLV :: #GetItLIVE! https://t.co/2eoVqgGQYE @LiveMixtapes @Trapaholics https://t.co/s6KS…,893068184491761666,,"[""GetItLIVE""]",[],POSTED,[],,
1684524144,datwisenigga,1499275615000,2017-07-05 17:26:55,,,,"RT @flippable_org: Another bad bill from Missouri's new GOP trifecta, this one making it harder to sue for discrimination:
https://t.co/cEg…",882652023321133056,,[],[],POSTED,[],,
1662453998,errivvvvers,1478586913000,2016-11-08 06:35:13,0,false,0,RT @gabifresh: Breaking up the election tweets with a thirst trap https://t.co/8WUf8VAHSK,795877316752711680,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],POSTED,"[""gabifresh""]",795852875385552896,
2540882036,heyits_toby,1481524229000,2016-12-12 06:30:29,,,,"RT @FPRNRadio: By The Rundown Live Antibiotic resistance is threatening to render antibiotics useless, but scientists may have... https://t…",808197314179383296,,[],[],POSTED,[],,
2535818742,happkendrahappy,1478123287000,2016-11-02 21:48:07,0,false,0,"RT @andersonDrLJA: I NEVER VOTED FOR #OBAMA
I Will NEVER Vote For #HILLARY
I Will ALWAYS #FIGHTTerrorism
I'M PROUD TO BE A PATRIOT &amp; F… ",793932725711421440,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""Obama"",""FIGHTTerrorism"",""Hillary""]","["""","""",""""]",POSTED,"[""andersondrlja""]",793874780235501568,
2753338899,sanantotopnews,1479614831000,2016-11-20 04:07:11,0,false,0,Trump supporter allegedly assaults black man https://t.co/44Iz3oFc1K https://t.co/I6eWvAO1mG,800188715167428608,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>",[],"[""http://www.mysanantonio.com/news/local/article/Trump-supporter-allegedly-assaults-black-man-10625891.php""]",POSTED,[],,
4224729994,ten_gop,1475376261000,2016-10-02 02:44:21,42,false,78,"LOL 

Hillary has her trolls working overtime tonight..
#LastTimeTrumpPaidTaxes 
#TrumpTaxes",782410866511806464,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[""LastTimeTrumpPaidTaxes"",""TrumpTaxes""]",[],POSTED,[],,
3084088366,priceforpierce,1449160725000,2015-12-03 16:38:45,,,,RT @Logan_WhatsUp: RIP Gun makes you feel safe #Prayers4California,672454936530182144,,"[""Prayers4California""]",[],POSTED,[],672453436697260032,
4209684039,luke_jones13,,,,,,,757305380510715904,,[],[],POSTED,[],,
4224729994,ten_gop,1475701302000,2016-10-05 21:01:42,126,false,61,"83-yo white woman was beaten &amp; set on fire by #BLM thugs...

Media are silent...

https://t.co/8aHSh1wyVX https://t.co/iG7B16My5b",783774187387293696,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[""BLM""]","[""http://www.usatwentyfour.com/83-year-old-white-woman-beaten-set-fire-black-gang-cries-racism/?utm_source=dlvr.it&utm_medium=twitter#""]",POSTED,[],,
2606301939,finley1589,1474199114000,2016-09-18 11:45:14,0,false,0,RT @FreedomChild3: Reuters Poll: Trump Likely to Win Florida @Miami4Trump yes #FloridaForTrump #MAGA #GoTrump #GodBlessUSA ❤️🇺🇸🇺🇸🙏🙏 https:/…,777473553281060864,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""FloridaForTrump"",""GoTrump"",""maga"",""GodBlessUSA"",""FloridaForTrump"",""GoTrump"",""maga"",""GodBlessUSA""]","[""http://ln.is/www.newsmax.com/t/ne/EjX4X"",""http://ln.is/www.newsmax.com/t/ne/EjX4X"",""http://ln.is/www.newsmax.com/t/ne/EjX4X"",""http://ln.is/www.newsmax.com/t/ne/EjX4X"",""http://ln.is/www.newsmax.com/t/ne/EjX4X"",""http://ln.is/www.newsmax.com/t/ne/EjX4X"",""http://ln.is/www.newsmax.com/t/ne/EjX4X"",""http://ln.is/www.newsmax.com/t/ne/EjX4X""]",POSTED,"[""miami4trump"",""freedomchild3""]",777308193454223360,
2587100717,judelambertusa,1452611652000,2016-01-12 15:14:12,,,,RT @qnoftherealm: LOL! Every woman except Bill's women! @FreeLion7 @tgradous @pjamesjp1 @gerfingerpoken @larryvance47 @LVNancy @UnPolitical…,686929173273657344,,[],[],POSTED,[],,
3084360275,mil0blake,1439484118000,2015-08-13 16:41:58,,,,#TrumpBecause Strong Relationships Are the Key 👬👭💀,631868307935772672,,"[""TrumpBecause""]",[],POSTED,[],,
1680366068,willisbonnerr,1489704614000,2017-03-16 22:50:14,,,,RT @RisingHype: #NewVideo by FORCH FABALON – KING OF THE WORLD (WHAT IF I TOLD YOU)  https://t.co/fZONXslhBI  @fabalonlife #newmusic,842508335341494272,,"[""NewVideo""]",[],POSTED,[],,
2630842499,dailysandiego,1469936120000,2016-07-31 03:35:20,0,false,0,Bill Clinton and Tim Kaine: Trump lacks empathy for Khans  #politics,759593259890987009,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","[""Politics""]",[],POSTED,[],,
2572058134,leroylovesusa,1478677033000,2016-11-09 07:37:13,,,,"RT @DineshDSouza: .@realDonaldTrump leads seem insurmountable in PA, MI, WI--this is turning out to be the biggest upset in US politics in…",796255307550732289,,[],[],POSTED,[],,
2496599688,notritahart,1488881449000,2017-03-07 10:10:49,,,,Hell or Bong Water #CaliforniaMovies @midnight,839055727939420160,,"[""CaliforniaMovies""]",[],POSTED,[],,
2541945841,mr_clampin,1469893408000,2016-07-30 15:43:28,,,,#IHatePokemonGoBecause I never got into Pokemon and now I'm out of the loop again!,759414114431082496,,"[""IHatePokemonGoBecause""]",[],POSTED,[],,
2533221819,lazykstafford,1431135799000,2015-05-09 01:43:19,,,,RT @Seattle_Post: WIAA approves change to 4-year reclassification cycle  #sports,596852918310973440,,"[""sports""]",[],POSTED,[],,
,anthonywoodboy,1434012734000,2015-06-11 08:52:14,,,,"RT @AIIAmericanGirI: 🇺🇸
Video - 'Pigs Fly Moment' - Al Jazeera praises IDF http://t.co/B2ui8EWhsS",608919659505700864,,[],[],POSTED,[],,
2541945841,mr_clampin,1492677866000,2017-04-20 08:44:26,,,,The Dank Knight Returns #StonedComicBooks @midnight,854979054759428096,,"[""StonedComicBooks""]",[],POSTED,[],,
1656685598,jeannemccarthy0,1438157177000,2015-07-29 08:06:17,,,,"RT @Politweecs: How I Destroyed Your Motherland #DirtyPolitics 
@midnight http://t.co/oUpfBn6nZC",626302711991021568,,[],[],POSTED,[],,
1623180199,jeffreykahunas,1479667952000,2016-11-20 18:52:32,0,false,0,"RT @brunelldonald: Midnight prayers 4 our nation, @realDonaldTrump and @mike_pence, my family, and u shortly. Will be praying, but won't po…",800411520936988672,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"["""","""",""""]",POSTED,"[""mike_pence"",""realdonaldtrump"",""brunelldonald""]",800212698030047232,
1720117201,donnabrivera,1477014466000,2016-10-21 01:47:46,0,false,0,RT @ObamaMalik: I was afraid to speak up when I had a green card. I am an American now and I am voting Trump!,789281996275060736,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],POSTED,"[""obamamalik""]",789265481240748033,
1679279490,ameliebaldwin,1475157558000,2016-09-29 13:59:18,0,false,0,"RT @kinni00: 🚨Trending Alert🚨 #ClintonsScandals 
Inform undecided &amp; millennial voters who the Clintons truly are 👉🏼Clinton Cash👈🏼
https://t…",781493560742973440,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""ClintonsScandals""]",[],POSTED,"[""kinni00""]",781488257842368512,
1617939218,paulinett,1499851421000,2017-07-12 09:23:41,,,,RT @blicqer: ▶@AFRICANGLOBE_: Moveplan Debate Major Office Relocation Projects At The Asia Office Space Congress In Singapor... https://t.c…,885067128667295744,,[],[],POSTED,[],,
2533221819,lazykstafford,1483809957000,2017-01-07 17:25:57,,,,RT @jd88237: @gener9111 I think they all treated her with kid gloves. Seems like she did her last show on Fox News from her safe space ! Ho…,817784350943182851,,[],[],POSTED,[],,
2620869737,puredavie,1485360765000,2017-01-25 16:12:45,,,,RT @Wildfang135: @ChrixMorgan Of #Chumps and Men. #RodentiaAMovie,824288910385750016,,"[""Chumps""]",[],POSTED,[],,
1768259989,mrclydepratt,1493799251000,2017-05-03 08:14:11,,,,"RT @rapstationradio: Right now on #RAPStationRadio - ""Get Loud by Son Doobie #rap #hiphop #music https://t.co/pjpdfMIrr1",859682487257055232,,"[""RAPStationRadio""]",[],POSTED,[],,
1660771422,garrettsimpson_,1453298535000,2016-01-20 14:02:15,,,,RT @TomSull54155247: #retards https://t.co/MZEV0n1zsl,689810169996259329,,"[""retards""]",[],POSTED,[],,
2532611755,kathiemrr,1479977905000,2016-11-24 08:58:25,,,,RT @PIN_VID: 😍cute🐕 https://t.co/iyxllslf4X,801711557650554880,,[],[],POSTED,[],,
1649487510,hiimkhloe,1479302300000,2016-11-16 13:18:20,,,,"RT @gioperation: Watch ""Bernie Sanders CNN Full Interview After Donald Trump Victory: I Will Oppose President Trump"" on YouTube https://t.c…",798877868398940160,,[],[],POSTED,[],,
1727482238,melvinsroberts,1482939796000,2016-12-28 15:43:16,,,,RT @1cindylou1965: #2016In4Words  2017 better be better,814134632094531584,,"[""2016In4Words""]",[],POSTED,[],,
1504356343,gallowayeliana,1475783690000,2016-10-06 19:54:50,0,false,0,RT @AzaniaJustice: #Clinton postpones Weather Channel ads in #Florida https://t.co/AaHoGkEp1s,784119747076055040,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""Clinton"",""Florida""]","[""http://politi.co/2cWXjtF"",""http://politi.co/2cWXjtF""]",POSTED,"[""azaniajustice""]",784117925888266240,
4224729994,ten_gop,1476482855000,2016-10-14 22:07:35,0,false,0,RT @asamjulian: Mic drop!! #WomenWhoVoteTrump https://t.co/BEvhfn78c7,787052255585394688,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""WomenWhoVoteTrump""]","[""https://twitter.com/TEN_GOP/status/787021154397646848""]",POSTED,"[""asamjulian""]",787036621506023424,
1647045721,carriethornthon,1479710470000,2016-11-21 06:41:10,0,false,0,RT @CapitolCubans: Cuban dissidents celebrate election of @realDonaldTrump. https://t.co/zjsZQyaI4J,800589856820772864,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""https://twitter.com/elnuevoherald/status/800508530348302336"",""https://twitter.com/elnuevoherald/status/800508530348302336""]",POSTED,"[""realdonaldtrump"",""capitolcubans""]",800519922648543232,
1680366068,willisbonnerr,1482960617000,2016-12-28 21:30:17,,,,"RT @ChiKiddDre872: Chi Kidd Dre and @GRIZZAVELI 
New Music Comin Soon

#LetsGetIt",814221959395426306,,[],[],POSTED,[],,
2587843805,kansasdailynews,1474651783000,2016-09-23 17:29:43,0,false,0,Advisers warn Trump not to get riled by Clinton in debate https://t.co/nUwzlCd2Um #news,779372185945157632,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","[""news""]","[""http://bit.ly/2cSikeS""]",POSTED,[],,
2882037326,danageezus,1475678065000,2016-10-05 14:34:25,,,,#RuinADinnerInOnePhrase I my culture farts are considered respectful to the cook,,,"[""RuinADinnerInOnePhrase""]",[],POSTED,[],,
3990577513,tpartynews,1466821267000,2016-06-25 02:21:07,,,,"These girls are not racists, not brainwashed and they support Donald Trump!
#Trump2016 https://t.co/ZXuEpLkCFT",746528618805854208,,[],[],POSTED,[],,
3084360275,mil0blake,1486831290000,2017-02-11 16:41:30,,,,RT @WhoWolfe: Libs say no major attacks by refugees. https://t.co/pfF6TSbFgW,830456740181397505,,[],[],POSTED,[],,
2944944427,todaymiami,1474622476000,2016-09-23 09:21:16,0,false,0,How Trump and Clinton are prepping for the first debate https://t.co/0ylZU2sA6K #news https://t.co/J2T3mcyw5z,779249262785798144,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","[""news""]","[""http://www.cbsnews.com/videos/how-trump-and-clinton-are-prepping-for-the-first-debate/""]",POSTED,[],,
1690487623,michellearry,1437873672000,2015-07-26 01:21:12,,,,"RT @OnlineHouston: Randy Johnson reflects on Craig Biggio, Astros as Hall beckons  #sports",625113606942691328,,"[""sports""]",[],POSTED,[],,
2671070290,patriotblake,1483435218000,2017-01-03 09:20:18,,,,"RT @DineshDSouza: Obama became ""president"" of the Harvard Law Review without ever publishing an article there--or in any other law review f…",816212580997992448,,[],[],POSTED,[],,
2589353987,cassieweltch,1488275628000,2017-02-28 09:53:48,,,,The C*ckblock Purple #DickFlicks @midnight,836514734027370496,,"[""DickFlicks""]",[],POSTED,[],,
1657753759,johnbranchh,1432937932000,2015-05-29 22:18:52,,,,RT @NYC_Everyday: #politics Hastert paid student for sexual misconduct coverup: report,604411611382722561,,"[""Politics""]",[],POSTED,[],,
2589353987,cassieweltch,1479744900000,2016-11-21 16:15:00,,,,RT @HashTopiX: @bigmacher https://t.co/lINqQwDYXw,800734265470107648,,[],[],POSTED,[],,
1670318690,siccerthanyou,1477253623000,2016-10-23 20:13:43,0,false,0,"RT @TUSK81: ""Donald Trump is the best organizer for the Democratic Party this cycle."" https://t.co/p04lkRuQ5w",790285093411565568,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""http://www.sfchronicle.com/politics/article/Beating-Trump-is-personal-not-just-political-10131380.php""]",POSTED,"[""tusk81""]",790276091025854464,
4299815909,jeblary2016,1458262211000,2016-03-18 00:50:11,65,false,43,That's how @HillaryClinton should promote her campaign. She wouldn't even lie! https://t.co/DEGk5QSFmR,710629339021373441,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],POSTED,"[""hillaryclinton""]",,
1868496344,brianaregland,1482846012000,2016-12-27 13:40:12,,,,RT @Echecrates: Some men think treating one woman like a queen makes up for their misogyny/treating other women like trash,813741272234160128,,[],[],POSTED,[],,
1768259989,mrclydepratt,1492540865000,2017-04-18 18:41:05,,,,RT @TweeterLandlady: Put your money on games in all divisions with - Billionaire Bet and let your money bring you even more money. Visit ht…,854404434213785600,,[],[],POSTED,[],,
4224729994,ten_gop,1477017000000,2016-10-21 02:30:00,563,false,716,"Donald Trump: ""The Clintons have had their time on the stage but now it's time to close that chapter.""… https://t.co/y7GgnbVnLY",789292624205144065,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"[""https://twitter.com/i/web/status/789292624205144065""]",POSTED,[],,
4224729994,ten_gop,1485084627000,2017-01-22 11:30:27,,,,And the hero of the day award goes to this guy! Pure fun. Let that be a lesson to all protesters!,,,[],[],POSTED,[],,
1690487623,michellearry,1489522318000,2017-03-14 20:11:58,,,,RT @KySportsRadio: Read the timeline of @christopherotts to see remarkable admissions being made today about the UL corruption under Presid…,841743727920091137,,[],[],POSTED,[],,
4208754922,missourinewsus,1472345749000,2016-08-28 00:55:49,23,false,27,"#CrookedHillary is smug, arrogant and sarcastic. To her only #BlackVoteMatters https://t.co/5KMTP5Ez70",769699975899058177,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""BlackVoteMatters"",""CrookedHillary""]",[],POSTED,[],,
2671070290,patriotblake,1478648560000,2016-11-08 23:42:40,0,false,0,"RT @MahreVee: I am Colombian, Cuban &amp; Puerto Rican &amp; my husband is Native American &amp; we voted Trump! #MAGA https://t.co/01onXLJ55E",796135882583666688,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""maga""]",[],POSTED,"[""mahrevee""]",796065109290483712,
1680366068,willisbonnerr,1475755027000,2016-10-06 11:57:07,,,,RT @dadasonent: @buzz_zim happy to be here @iamjemere @morganheritage @grampsfarms @dajavamon,783999523479621632,,[],[],POSTED,[],,
1659753702,karenparker93,1473711421000,2016-09-12 20:17:01,0,false,0,RT @SatiricalMuse: #BasketOfDeplorables NOT This is my #America ! &amp; I'm #Liberal ! I'm supporting @realDonaldTrump Volunteer if you can htt…,775428021805281280,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""Liberal"",""America"",""BasketOfDeplorables"",""Liberal"",""America"",""BasketOfDeplorables""]","[""https://twitter.com/realkentmurphy/status/775370440780963840"",""https://twitter.com/realkentmurphy/status/775370440780963840"",""https://twitter.com/realkentmurphy/status/775370440780963840"",""https://twitter.com/realkentmurphy/status/775370440780963840"",""https://twitter.com/realkentmurphy/status/775370440780963840"",""https://twitter.com/realkentmurphy/status/775370440780963840""]",POSTED,"[""realdonaldtrump"",""satiricalmuse""]",775411004339388416,
