Mon May 14 23:27:12 +0000 2018,996170092219166720,Watch Bernie's Town Hall On The Iran Deal https://t.co/yVuOqtyfsX via @YouTube,1
date,id,text,bot_non_bot
Mon May 14 22:34:38 +0000 2018,996156864525230081,"Darth Cheney Returns To Lie About Tortüre, Push For More Wár Crímes: https://t.co/XJjvfxcpDB via @YouTube",1
date,id,text,bot_non_bot
Mon May 14 21:59:51 +0000 2018,996148109137842176,RT @ggreenwald: Has anyone figured yet how to blame the slaughter of Gazans on Putin? Viral tweets await for those who are enterprising.,1
date,id,text,bot_non_bot
Mon May 14 21:33:05 +0000 2018,996141374910222338,John Bolton: We May Punish Europe If They Don’t Pull Out Of Iran Deal Too: https://t.co/fqQimZaBXP via @YouTube,1
date,id,text,bot_non_bot
Mon May 14 21:27:36 +0000 2018,996139992123691009,"RT @theintercept: Since the start of the protests in late March, Israel has killed more than 100 Palestinians who approached the fence it p…",1
date,id,text,bot_non_bot
Mon May 14 21:26:23 +0000 2018,996139686702780416,Checking in on the leader of #TheResistance... https://t.co/WMvqjhQaz2,1
date,id,text,bot_non_bot
Mon May 14 21:22:19 +0000 2018,996138663456182272,"RT @DaveKingThing: I did not shit my pants! With that being said, the shit is being cleaned up and the pants will be fine! https://t.co/BRA…",1
date,id,text,bot_non_bot
Mon May 14 21:19:23 +0000 2018,996137925476745216,RT @joshfoxfilm: I’m the child of Holocaust Survivors.  This kind of genocidal violence in Israel must be called out for what it is.  This…,1
date,id,text,bot_non_bot
Mon May 14 21:19:03 +0000 2018,996137840009457666,"RT @nataliesurely: just spitballing here, but what if a robust, coherent social democratic platform is actually *more* appealing to eligibl…",1
date,id,text,bot_non_bot
Mon May 14 21:06:06 +0000 2018,996134583769890822,I have no words https://t.co/KnflmpNEWZ,1
date,id,text,bot_non_bot
Mon May 14 21:05:09 +0000 2018,996134345541857283,"RT @HumanistReport: How did they die? Spontaneous combustion? It wasn’t that they were murdered by a criminal, genocidal government in Isra…",1
date,id,text,bot_non_bot
Mon May 14 21:03:09 +0000 2018,996133840467976192,"RT @RoKhanna: 52 Palestinians killed, and Netanyahu describes it as a “glorious day.” Even the staunchest supporters of Israel would be app…",1
date,id,text,bot_non_bot
Mon May 14 20:50:50 +0000 2018,996130740046913536,"RT @zachjcarter: “clashes”

Palestinians killed: 37+
Palestinians injured: 1300+
Israelis killed: 0
Israelis injured: 0 https://t.co/5Q7B4Y…",1
date,id,text,bot_non_bot
Mon May 14 20:41:00 +0000 2018,996128267114565633,The US won't even consider cutting off our giant subsidies or weapons sales to Israel despite its permanent illegal… https://t.co/usYYqkNQ20,1
date,id,text,bot_non_bot
Mon May 14 20:35:58 +0000 2018,996126999893676032,"RT @SenSanders: Over 50 killed in Gaza today and 2,000 wounded, on top of the 41 killed and more than 9,000 wounded over the past weeks. Th…",1
date,id,text,bot_non_bot
Mon May 14 20:35:31 +0000 2018,996126884248326144,"RT @jeremycorbyn: The killing of dozens of unarmed protesters and wounding of many more by Israeli forces in Gaza, on the day President Tru…",1
date,id,text,bot_non_bot
Mon May 14 20:35:14 +0000 2018,996126814832652289,"RT @patrickgaley: Left: #Jerusalem
Right: #Gaza

(Pictures taken at the same time this afternoon) https://t.co/0ySzaGjQC9",1
date,id,text,bot_non_bot
Mon May 14 20:35:08 +0000 2018,996126788727263232,"RT @jimmy_dore: ""But it's the only democracy in the middle east!"". https://t.co/dvEz3yxZMF",1
date,id,text,bot_non_bot
Mon May 14 20:31:34 +0000 2018,996125890621911043,#FreePalestine 🇵🇸,1
date,id,text,bot_non_bot
Mon May 14 20:15:48 +0000 2018,996121924194525189,"RT @DrJillStein: Israel killing scores of Palestinian protesters in Gaza isn't a ""clash"", it's a massacre. A US-backed massacre of an occup…",1
date,id,text,bot_non_bot
Mon May 14 20:05:37 +0000 2018,996119359776010240,"IDF Kills At Least 52 Palestinians, Wounds 2k In ‘Willful War Crimes’: https://t.co/2Ye8cPSKiA via @YouTube",1
date,id,text,bot_non_bot
Mon May 14 18:56:36 +0000 2018,996101993939767296,I knew the terrorism cheerleaders would be out in full force today https://t.co/R4zFAwrhUU,1
date,id,text,bot_non_bot
Mon May 14 14:26:02 +0000 2018,996033902371332102,"RT @amnesty: We are witnessing an abhorrent violation of international law &amp; human rights in #Gaza. 38 confirmed dead, including 6 children…",1
date,id,text,bot_non_bot
Mon May 14 14:23:04 +0000 2018,996033155214782464,"RT @OmarBaddar: While Trump talks about ""peace"", Israel has killed at least 38 Palestinians, including 6 children, in Gaza. The joyous mood…",1
date,id,text,bot_non_bot
Mon May 14 14:22:35 +0000 2018,996033034121023488,"RT @AsafRonel: BTW, while the bloodbath in Gaza continues, Israeli religious politicians, journalists &amp; other tweeps are talking in messian…",1
date,id,text,bot_non_bot
Mon May 14 14:19:15 +0000 2018,996032195713216512,"RT @ggreenwald: Are any of you #MAGA fanatics wondering why a President who promised you he'd craft polices to put ""America First"" is now,…",1
date,id,text,bot_non_bot
Mon May 14 14:18:40 +0000 2018,996032047272681472,RT @DavidMizner: @JGreenblattADL @jaketapper Anti-semitic Pastor John Hagee - who has said that Hitler fulfilled God's will - will deliver…,1
date,id,text,bot_non_bot
Mon May 14 14:18:34 +0000 2018,996032022303961088,"RT @KrangTNelson: reading the news this morning, you’d be forgiven for thinking thousands of Palestinian protesters simply walked into a bu…",1
date,id,text,bot_non_bot
Mon May 14 14:18:29 +0000 2018,996032003396030465,RT @adamjohnsonNYC: reminder that snipers from one party shooting unarmed people from another party 100 meters way isn’t a ‘clash’ https://…,1
date,id,text,bot_non_bot
Mon May 14 01:13:39 +0000 2018,995834492999929857,I just saw a commercial of Facebook pledging to protect us from fake news. Where's the cyanide?,1
date,id,text,bot_non_bot
Mon May 14 00:09:39 +0000 2018,995818386390179841,RT @cenkuygur: One of the reasons the media has lost so much credibility with American people is that they pretend that accepting large &amp; c…,1
date,id,text,bot_non_bot
Sun May 13 23:18:12 +0000 2018,995805438355615744,CNN Reporter's Joke About Iranian Leader Sparks Outrage Amongst MAGA Dipsh*ts Who Didn't Get It https://t.co/QJhqMEQQwM via @mediaite,1
date,id,text,bot_non_bot
Sun May 13 19:40:12 +0000 2018,995750577425604608,"RT @KyleKulinski: Fuck off.

Sincerely,
the family members of 200,000 dead innocent Iraqis https://t.co/QtA2HtR4DF",1
date,id,text,bot_non_bot
Sun May 13 19:39:25 +0000 2018,995750379555053569,"RT @classiclib3ral: Reminder that Candace Owens idea of ""freedom"" is to lock up her political opponents https://t.co/po710hgtmF",1
date,id,text,bot_non_bot
Sun May 13 19:37:40 +0000 2018,995749939492851715,RT @SenSanders: Happy Mother's Day to Jane and all the mothers of this country. https://t.co/gr3FTfmiV3,1
date,id,text,bot_non_bot
Sun May 13 19:37:03 +0000 2018,995749785691881472,"RT @reaghanhunt: bens wife: what are we doing for mother’s day &lt;3
ben [typing really fast]: im ffucking busy https://t.co/yRLLXrML2s",1
date,id,text,bot_non_bot
Sun May 13 15:24:18 +0000 2018,995686179205939200,RT @InternetHippo: everyone who did the iraq war testing the waters to see if everyone forgot and it's safe to do one with iran now https:/…,1
date,id,text,bot_non_bot
Sun May 13 03:52:13 +0000 2018,995512011005054981,RT @RealTimBlack: Start with your own Party Primaries. https://t.co/3mUwNhGb76,1
date,id,text,bot_non_bot
Sun May 13 03:16:37 +0000 2018,995503049274732545,"RT @guskenworthy: nothing makes me happier than searching ""colon"" on twitter and seeing all the people who have misspelled cologne... https…",1
date,id,text,bot_non_bot
Sun May 13 00:13:04 +0000 2018,995456860189790208,RT @kenklippenstein: Good lord https://t.co/YUIWVYgpkO,1
date,id,text,bot_non_bot
Sun May 13 00:12:24 +0000 2018,995456691717201920,"RT @davidhogg111: Anywhere else in the world it’s called bribing however, in America we call it lobbying/ campaign donations.",1
date,id,text,bot_non_bot
Sat May 12 22:46:12 +0000 2018,995434997673672704,NRA Snowflakes Melt Over Totally Reasonable Comment: https://t.co/cnaOWgyCKV via @YouTube,1
date,id,text,bot_non_bot
Sat May 12 22:03:42 +0000 2018,995424303264002050,RT @ItsFoodPorn: Cookie Dough Truffles. https://t.co/4iRFGrMjfu,1
date,id,text,bot_non_bot
Sat May 12 21:40:39 +0000 2018,995418503783075842,RT @kenklippenstein: https://t.co/jlSlaTjXk2,1
date,id,text,bot_non_bot
Sat May 12 21:31:51 +0000 2018,995416285562449923,"RT @smotus: That’s the deal we just tore up with Iran, btw. https://t.co/FGkmPuJT5N",1
date,id,text,bot_non_bot
Sat May 12 20:46:23 +0000 2018,995404844948074496,Pat Robertson Pretends To Cure Illnesses On Live TV In 2018: https://t.co/iytOeqcB1N via @YouTube,1
date,id,text,bot_non_bot
Sat May 12 19:46:09 +0000 2018,995389686238461953,Trump Is Making Child Labor Great Again: https://t.co/ie9wfSCKkZ via @YouTube,1
date,id,text,bot_non_bot
Sat May 12 18:47:32 +0000 2018,995374934946803712,California Is Requiring Solar Panels On All New Houses: https://t.co/N6r9m14r8u via @YouTube,1
date,id,text,bot_non_bot
Sat May 12 01:30:33 +0000 2018,995113970632724480,"Fuck off.

Sincerely,
the family members of 200,000 dead innocent Iraqis https://t.co/QtA2HtR4DF",1
date,id,text,bot_non_bot
Fri May 11 23:31:36 +0000 2018,995084035020984321,RT @jimmy_dore: They tried to find the  worst person in the world to make this argument &amp; they succeeded. https://t.co/157SAInQsZ,1
date,id,text,bot_non_bot
Fri May 11 23:30:39 +0000 2018,995083798546190336,RT @LukewSavage: I'm so tired https://t.co/4b7QGwe316,1
date,id,text,bot_non_bot
Fri May 11 23:29:21 +0000 2018,995083467938508800,no https://t.co/lcsAx5utLP,1
date,id,text,bot_non_bot
Fri May 11 23:01:59 +0000 2018,995076584221507584,School Caught Throwing Out Poor Students Lunches: https://t.co/LvPzmHKeAU via @YouTube,1
date,id,text,bot_non_bot
Fri May 11 22:02:36 +0000 2018,995061638515408896,Trump Threatens Press Crackdown (Again): https://t.co/iRrBvWUE8n via @YouTube,1
date,id,text,bot_non_bot
Fri May 11 21:55:37 +0000 2018,995059879080615947,@TWlegion I don't even understand how everybody went so low. The greens look rock hard and it's breezy,1
date,id,text,bot_non_bot
Fri May 11 21:01:53 +0000 2018,995046356044533760,Dems Tied With Republicans On Generic Ballot In Age Of Trump: https://t.co/FIMz97PjWc via @YouTube,1
date,id,text,bot_non_bot
Fri May 11 20:07:19 +0000 2018,995032626644897792,Bernie Releases Plan To Make Unions Great Again: https://t.co/eIJsDacxi2 via @YouTube,1
date,id,text,bot_non_bot
Fri May 11 19:04:30 +0000 2018,995016818103238656,Trump's Lawyer Took $1.2 Mil From Big Pharma For Access To White House: https://t.co/6xd49jKDOZ via @YouTube,1
date,id,text,bot_non_bot
Fri May 11 04:15:48 +0000 2018,994793169748484097,RT @TheOnion: Netanyahu Begins Calling For Israeli Return To Ancient Homeland Of Iran https://t.co/HX5xkZqaoS https://t.co/yME6IUm5B8,1
date,id,text,bot_non_bot
Fri May 11 02:25:27 +0000 2018,994765397760139264,You have nothing to be ashamed of. Manchin drowned you in corporate cash and the media refused to cover you. You're… https://t.co/wFcQamNktU,1
date,id,text,bot_non_bot
Fri May 11 02:13:46 +0000 2018,994762458224046080,@kenklippenstein Obama's is waaaay better,1
date,id,text,bot_non_bot
