Wed Apr 25 23:28:10 +0000 2018,989284965694111744,"RT @NBCNightlyNews: EXCLUSIVE: Rapper Meek Mill sits down with @LesterHoltNBC for an exclusive interview, his first since leaving prison.…",1
Wed Apr 25 23:20:00 +0000 2018,989282910283943936,Former President George H.W. Bush has been moved from the intensive-care unit to a regular hospital room after bein… https://t.co/RSN0ARYlsZ,1
Wed Apr 25 23:15:03 +0000 2018,989281664307224579,Group of women accuse Pennsylvania golf club of racial discrimination after they were kicked out over the weekend f… https://t.co/S6rRei2yEt,1
Wed Apr 25 23:10:04 +0000 2018,989280410428497920,"Kanye West, making the most of his return to Twitter after almost a year away, doubled down on his praise for Presi… https://t.co/zLDCszYZbK",1
Wed Apr 25 23:00:15 +0000 2018,989277940214091778,The Trump administration has published its new plan for fighting teen pregnancy and its message to teens is clear:… https://t.co/SJIrQgARD2,1
Wed Apr 25 22:45:10 +0000 2018,989274143018373120,Cambridge Analytica whistleblower Christopher Wylie told Democrats on Capitol Hill that former Trump campaign strat… https://t.co/ebjds9CUSM,1
Wed Apr 25 22:40:06 +0000 2018,989272868193267712,"Press Sec. Sanders gives President Trump's response to the DACA ruling saying that ""it violates federal law"" and ""t… https://t.co/XCkwb3CJti",1
Wed Apr 25 22:27:06 +0000 2018,989269596313128961,"In Pixar's 'Bao,' a sentient dumpling explores family, love and food. https://t.co/iu9Rj8MD73 via @NBCAsianAmerica",1
Wed Apr 25 22:23:56 +0000 2018,989268799273783297,"JUST IN: Trump lawyer Michael Cohen says in court filing that he will assert Fifth Amendment right ""in connection w… https://t.co/6h4lmOoNWr",1
Wed Apr 25 22:20:03 +0000 2018,989267823372505088,WATCH: Melania Trump's wax figure unveiling. https://t.co/R8kHzSnjJ6,1
Wed Apr 25 22:19:14 +0000 2018,989267617000185862,Senate will vote Thursday on Mike Pompeo's nomination for Secretary of State. https://t.co/4QLG25IluO,1
Wed Apr 25 22:11:05 +0000 2018,989265567923232769,".@NBCNewsBETTER: If your spring allergies seem worse than previous years, you're not alone. Here's how to ease symp… https://t.co/GPyEHDiN0x",1
Wed Apr 25 22:01:05 +0000 2018,989263050703327233,French President Macron calls on U.S. not to withdraw from Iran deal. https://t.co/gEP9y3KMyO,1
Wed Apr 25 21:52:34 +0000 2018,989260907598381057,RT @MeetThePress: .@SenatorTester on if he would vote to confirm Dr. Ronny Jackson as VA secretary: “I’m not there yet” #MTPDaily,1
Wed Apr 25 21:52:30 +0000 2018,989260891983003648,"RT @MeetThePress: WATCH: @SenatorTester says on Ronny Jackson allegations, ""There’s more than comes forth everyday."" #MTPDaily https://t.co…",1
Wed Apr 25 21:50:02 +0000 2018,989260270680924163,A submarine inventor was sentenced to life in prison Wednesday for torturing and murdering Swedish reporter Kim Wal… https://t.co/qUKwI2E49q,1
Wed Apr 25 21:41:03 +0000 2018,989258007472214018,What is GDPR? A look at the European data privacy rules that could change tech: https://t.co/qVvO2JTMs8,1
Wed Apr 25 21:32:06 +0000 2018,989255755693019136,How an algorithm could help refugees resettle in cities where they are most likely to get jobs https://t.co/QIganIR1mn via @NBCNewsMACH,1
Wed Apr 25 21:28:54 +0000 2018,989254950063624192,"This man was attacked by a bear, a shark and a rattlesnake — and survived. 

@GadiNBC has the story on ""Stay Tuned""… https://t.co/se9stlggOu",1
Wed Apr 25 21:13:03 +0000 2018,989250961876160512,Jessica Levinson: Supreme Court's Texas gerrymandering decision could set dangerous precedent on discrimination… https://t.co/vr9GO6Qryq,1
Wed Apr 25 21:07:03 +0000 2018,989249453084364801,Actor Hank Azaria says he’s willing to “step aside” from voicing the character of Apu on “The Simpsons” following r… https://t.co/6mlCiq1uDQ,1
Wed Apr 25 20:59:08 +0000 2018,989247458428538881,"French President Macon on climate change: ""There is no Planet B."" https://t.co/IEjnLDjSt0",1
Wed Apr 25 20:55:45 +0000 2018,989246607026683907,Meek Mill is out of prison and ready to fight bias in the criminal justice system. https://t.co/zJUzowSFkg via… https://t.co/SXQft2EWsU,1
Wed Apr 25 20:51:03 +0000 2018,989245424643915776,New Trump lawyers known for winning tough white-collar criminal trials. https://t.co/DsbaokBadL,1
Wed Apr 25 20:45:07 +0000 2018,989243931077603329,Senate confirms LGBTQ-rights opponent to judgeship. https://t.co/BYvfjpCK8I via @NBCOUT,1
Wed Apr 25 20:40:33 +0000 2018,989242784124162048,RT @NBCNewsBETTER: Don't fall victim to high-pollen counts. Here's what you can do to ease symptoms — and even prevent them altogether. htt…,1
Wed Apr 25 20:36:03 +0000 2018,989241652328923140,Group of women accuse Pennsylvania golf club of racial discrimination after they were kicked out over the weekend f… https://t.co/efGlkMFyeI,1
Wed Apr 25 20:36:01 +0000 2018,989241642245816326,"RT @NBCPolitics: JUST IN: In listing allegations, Sen. Tester says that ""conversations with 23 colleagues and former colleagues of Rear Adm…",1
Wed Apr 25 20:23:06 +0000 2018,989238390167146497,U.S. investigates alleged atrocities committed against Myanmar's Rohingya. https://t.co/ORoHCWK8oC via @NBCNewsWorld,1
Wed Apr 25 20:19:01 +0000 2018,989237363447599105,"Google is bringing Gmail into 2018 with its biggest makeover to date, giving its 1.4 billion users new tools and fe… https://t.co/ZFlnH2wmF7",1
Wed Apr 25 20:11:03 +0000 2018,989235360667521024,Sean Spicer presides over unveiling of Melania Trump wax figure at Madame Tussauds. https://t.co/K7gik2hdfH,1
Wed Apr 25 19:51:53 +0000 2018,989230537284911105,Sacramento authorities say they have arrested 72-year-old ex-police officer Joseph James DeAngelo as a suspect in t… https://t.co/2TFIlG7RwA,1
Wed Apr 25 19:43:03 +0000 2018,989228313678893058,This high-tech smart wall looks just like an ordinary wall — but it can actually be used like a floor-to-ceiling tr… https://t.co/CNWEOLtu15,1
Wed Apr 25 19:23:22 +0000 2018,989223357739683840,Special elections have cost the parties more than $48.5 million. https://t.co/bSffCyc3Ke,1
Wed Apr 25 19:12:57 +0000 2018,989220738765860864,RT @DatelineNBC: WATCH LIVE: Authorities hold a news conference on the arrest in the decades-long search for the Golden State Killer. https…,1
Wed Apr 25 19:12:03 +0000 2018,989220511858282497,The key players attending North Korea-South Korea summit: https://t.co/b4atdRhJwS via @NBCNewsWorld,1
Wed Apr 25 18:56:37 +0000 2018,989216628230500353,RT @NBCLeftField: Scotland will become the first country to impose minimum prices on booze when a new law takes effect on May 1. The measur…,1
Wed Apr 25 18:56:26 +0000 2018,989216581933813760,"RT @NBCNews: JUST IN: Former President George H.W. Bush has been moved from the intensive care unit to a regular patient room, spokesperson…",1
Wed Apr 25 18:52:04 +0000 2018,989215483755974656,"Security footage shows the moment Lois Riess, accused of murder in two states, is arrested at a Texas restaurant. https://t.co/lRH4JMMFBw",1
Wed Apr 25 18:50:32 +0000 2018,989215098274304002,"Former President George H.W. Bush ""wants to assure everyone that, as good as he feels now, he is more focused on th… https://t.co/51lisYt6TC",1
Wed Apr 25 18:45:25 +0000 2018,989213811281362945,"JUST IN: Former President George H.W. Bush has been moved from the intensive care unit to a regular patient room, s… https://t.co/GlEZEqv82D",1
Wed Apr 25 18:40:05 +0000 2018,989212465396371463,A new European data regulation that seemed like an obscure piece of legislation is suddenly on the lips of everyone… https://t.co/T9wVYll7fj,1
Wed Apr 25 18:38:10 +0000 2018,989211984938917893,"Press Sec. Sanders says she ""certainly would reject the idea that the president or this administration has halted f… https://t.co/7In2qwccQz",1
Wed Apr 25 18:19:56 +0000 2018,989207395422343170,LIVE: White House press briefing https://t.co/JVt5NjxfEt,1
Wed Apr 25 18:12:05 +0000 2018,989205419292811266,.@NBCNewsBETTER: Job-hopping is on the rise. Should you consider switching roles to make more money? https://t.co/n0mJ1Vkgu0,1
Wed Apr 25 18:01:29 +0000 2018,989202751858053120,"RT @LesterHoltNBC: In an exclusive interview for an upcoming @DatelineNBC , Philadelphia rapper Meek Mill talks to me about his release fro…",1
Wed Apr 25 17:55:25 +0000 2018,989201225517236224,RT @NBCNewsPictures: Photos: 'He is perfect': #Trump welcomes #Macron during first state visit https://t.co/WAtojSSuqv 📷 Kevin Lamarque / @…,1
Wed Apr 25 17:54:02 +0000 2018,989200879952809984,Iranian President Rouhani dismissed President Trump as unqualified to deal with important international issues amid… https://t.co/TkS1TM7oSI,1
Wed Apr 25 17:43:06 +0000 2018,989198124727046152,These drones can deliver blood or other medical supplies up to 50 miles away https://t.co/FTxQJHJZbk via @NBCNewsMACH,1
Wed Apr 25 17:33:38 +0000 2018,989195743897452545,"@NBCDFW 1 of 2 Dallas officers shot at a Home Depot on Tuesday has died, officials say. https://t.co/QcKKGcn5Lm - @NBCDFW",1
Wed Apr 25 17:32:04 +0000 2018,989195351994355712,"Michelle Chen: Trump's travel ban ""criminalizes a whole swath of American society, insidiously constructing new bar… https://t.co/7nab7AdPjR",1
Wed Apr 25 17:30:00 +0000 2018,989194831783256065,"""There is no Planet B."" 

French President Macron breaks with President Trump on climate change:… https://t.co/ABX2hEWoZX",1
Wed Apr 25 17:21:05 +0000 2018,989192584621936642,New York City police are searching for the owner of a dog that attacked a woman during an argument on the subway. https://t.co/u8HTcF05pE,1
Wed Apr 25 17:12:08 +0000 2018,989190334117801985,RT @NBCLeftField: Scotland is trying to knock out the bottom of its alcohol market by raising the prices of the cheapest alcohol sold in th…,1
Wed Apr 25 17:11:06 +0000 2018,989190072464478208,Comcast challenges Rupert Murdoch with rival bid for U.K.-based Sky. https://t.co/8j32bbwIrR,1
Wed Apr 25 16:53:06 +0000 2018,989185541949313025,Research shows strong bilingual pre-K programs work. But how many states have them? https://t.co/ByjMLC3PNj via @NBCLatino,1
Wed Apr 25 16:44:07 +0000 2018,989183282339295232,President Trump's latest restriction on travel to the U.S. from a handful of mostly Muslim countries seemed likely… https://t.co/N8YEt4R7NM,1
Wed Apr 25 16:33:04 +0000 2018,989180504154038273,"Amid state-sponsored repression and social stigma, LGBTQ people across in the Middle East and North Africa are spea… https://t.co/pbcB4UaSYK",1
Wed Apr 25 16:25:32 +0000 2018,989178607502266371,RT @marianaatencio: The story of my dad's illness in a country where many health facilities have no running water. The personal and painful…,1
Wed Apr 25 16:19:35 +0000 2018,989177110580342787,"RT @NBCNewsTHINK: Trump's 'Muslim ban' doesn't just target eight countries. It's stoking hatred against Muslims in America., says @meeshell…",1
Wed Apr 25 16:17:02 +0000 2018,989176467476172800,"Cuba had a 7% decline in overall tourism during the first 3 months of 2018, partly caused by a sharp drop in U.S. t… https://t.co/gBk5HbYZd1",1
Wed Apr 25 16:10:05 +0000 2018,989174716375207943,"A decades-long search for the ""Golden State KIller"" — who police say committed 12 murders, 45 rapes, and 120 home b… https://t.co/4CGqKlItfs",1
Wed Apr 25 16:05:08 +0000 2018,989173473959448576,"White House doubles down on its support of VA secretary nominee Ronny Jackson, as the embattled doctor continues to… https://t.co/4SfSGJfTUR",1
Wed Apr 25 15:57:48 +0000 2018,989171628146937856,"RT @NBCNews: French President Macron to Congress: ""We are killing our planet. Let us face it: There is no Planet B.” https://t.co/jxDSoGobmz",1
Wed Apr 25 15:33:30 +0000 2018,989165511132045312,"""Let us work together in order to make our planet great again,"" French President Macron says in speech to Congress. https://t.co/xhTKU7BO70",1
Wed Apr 25 15:30:52 +0000 2018,989164851170816001,"French President Macron to Congress: ""We are killing our planet. Let us face it: There is no Planet B.” https://t.co/jxDSoGobmz",1
Wed Apr 25 15:16:49 +0000 2018,989161314852507648,"“Closing the door to the world will not stop the evolution of the world. It will not douse, but inflame the fears o… https://t.co/l7p9pEO69Z",1
Wed Apr 25 15:15:23 +0000 2018,989160951550234624,"Jury has begun deliberations in the retrial of sexual assault allegations against Bill Cosby.

https://t.co/H5F35pjVUr",1
Wed Apr 25 15:07:13 +0000 2018,989158896341274624,RT @NBCNews: LIVE: French President Macron addresses a joint session of Congress. https://t.co/B133lSBcIP,1
Wed Apr 25 15:06:55 +0000 2018,989158821737259010,"RT @MSNBC: WATCH: French President Macron recognizes a WWII veteran who took part in the D-Day landing. 

""Sir, on behalf of France, thank…",1
Wed Apr 25 15:06:41 +0000 2018,989158762861813761,"RT @NBCPolitics: WATCH: After numerous physical embraces between himself and President Trump, President Macron tells a story of Ben Frankli…",1
Wed Apr 25 15:02:07 +0000 2018,989157614490660864,DEVELOPING: Police: Manhunt underway for gunman after Maine deputy shot and killed in Norridgewock; suspect fled in… https://t.co/dL0hNrnagz,1
Wed Apr 25 14:55:22 +0000 2018,989155915516579840,LIVE: French President Macron addresses a joint session of Congress. https://t.co/B133lSBcIP,1
Wed Apr 25 14:50:12 +0000 2018,989154613248045057,A submarine inventor was sentenced to life in prison Wednesday for torturing and murdering Swedish reporter Kim Wal… https://t.co/9c60BxgdKd,1
Wed Apr 25 14:48:55 +0000 2018,989154291716952072,LIVE: French President Macron addresses a joint session of Congress. https://t.co/6AtabHhhDi,1
Wed Apr 25 14:35:04 +0000 2018,989150806585827328,"Ani Bundel: ""The Handmaid's Tale"" season one had perfect timing. Can lightning strike twice? https://t.co/41vL3j4j4o via @NBCNewsTHINK",1
Wed Apr 25 14:31:05 +0000 2018,989149806273744897,"After Toronto attack, online misogynists praise suspect as ""new saint."" https://t.co/fA4H5pQN1l",1
Wed Apr 25 14:18:29 +0000 2018,989146635409219584,"Security footage shows the moment Lois Riess, accused of murder in two states, is arrested at a Texas restaurant.… https://t.co/WrdsRO0z7M",1
Wed Apr 25 14:16:04 +0000 2018,989146025590951936,"A federal judge agreed on Tuesday to release ""Smallville"" actress Allison Mack to the custody of her parents, setti… https://t.co/w8RTfyNQ5E",1
Wed Apr 25 14:00:10 +0000 2018,989142025416081409,In today's @NBCFirstRead: Energy is on the Democrats’ side. And that energy matters in a midterm election. https://t.co/Qbhh6Fvzo7,1
Wed Apr 25 13:45:08 +0000 2018,989138239612243968,".@marianaatencio shares her family’s experience of the health care crisis in Venezuela, which is now comparable to… https://t.co/YcQJPV0ZQD",1
Wed Apr 25 13:30:09 +0000 2018,989134470891655168,"Amazon unveils a new line of products, including an Echo Dot Kids Edition, which includes parental controls, time l… https://t.co/47gXf3RAhW",1
Wed Apr 25 13:15:09 +0000 2018,989130694969516032,North Korea's Kim Jong Un and South Korean President Moon Jae-in will meet for the first time at a historic summit… https://t.co/fgMIFM5SPp,1
Wed Apr 25 13:00:13 +0000 2018,989126936189440000,"Before allegedly killing 10 people with a van in Toronto, suspect Alek Minassian appeared to have posted a message… https://t.co/kvvrAYehWI",1
Wed Apr 25 12:45:37 +0000 2018,989123263195500544,"“You don't have any background in politics. You don't have any background on international treaties.”

Iran's Presi… https://t.co/KCGUyM9QiX",1
Wed Apr 25 12:30:09 +0000 2018,989119372395536384,NEW: Iranian President Hassan Rouhani dismisses Trump as unqualified to deal with important international issues am… https://t.co/0cWj5062uN,1
Wed Apr 25 12:15:03 +0000 2018,989115571651403776,"Allison Mack is charged with sex trafficking and other crimes in connection with the secret group Nxivm, which pros… https://t.co/iPyIbAnvfD",1
Wed Apr 25 12:00:09 +0000 2018,989111822224674819,Scotland is trying to knock out the bottom of its alcohol market by raising the prices of the cheapest alcohol sold… https://t.co/hjuSOChgXZ,1
Wed Apr 25 11:40:08 +0000 2018,989106783015915520,NEW: Submarine inventor sentenced to life in prison for torturing and murdering Swedish reporter Kim Wall. https://t.co/LCh0YuoUbh,1
Wed Apr 25 11:30:02 +0000 2018,989104242290982912,"Republican Debbie Lesko wins an Arizona congressional special election over her Democratic rival, Hiral Tipirneni,… https://t.co/WzTC6s4CyA",1
Wed Apr 25 11:15:08 +0000 2018,989100491194937344,President Trump's restriction on travel to the United States from a handful of mostly Muslim countries returns to t… https://t.co/xj6SajplgW,1
Wed Apr 25 11:10:30 +0000 2018,989099326667460608,"“Living through Venezuela’s health crisis first-hand taught me about the depths of human despair, but also about th… https://t.co/U4ViUollNm",1
Wed Apr 25 11:00:09 +0000 2018,989096721190965249,"On #WorldPenguinDay, here's what penguins can tell us about climate change. https://t.co/dTGYNFOzLx",1
Wed Apr 25 10:55:34 +0000 2018,989095568684314624,". @marianaatencio: “A sense of isolation and doom engulfs me: We are alone in this humanitarian crisis, which the r… https://t.co/InbQCDqUel",1
Wed Apr 25 10:45:12 +0000 2018,989092958082347008,"A Florida high school student whose prom proposal sparked online outrage and racial backlash will not attend prom,… https://t.co/OWnKgRmqnN",1
Wed Apr 25 10:42:06 +0000 2018,989092179023941636,"RT @TODAYshow: Today on TODAY: An exclusive announcement from @amazon, the latest on the first state dinner of the Trump era and we'll go i…",1
Wed Apr 25 10:42:00 +0000 2018,989092151681314816,"To make matters worse, Venezuela’s President Maduro has refused to allow humanitarian aid to enter the country, esp… https://t.co/l2uvpgDjgB",1
Wed Apr 25 10:30:11 +0000 2018,989089181677899776,Meek Mill has been released from prison after the Pennsylvania Supreme Court granted his release request. https://t.co/sMPsAW2SAN,1
Wed Apr 25 10:17:58 +0000 2018,989086103864004609,"According to one survey, water is rarely available at many health facilities in Venezuela. Many intensive care unit… https://t.co/DIf1Z3LLmh",1
Wed Apr 25 10:15:09 +0000 2018,989085395676778498,"Opinion | Ani Bundel: ""The Handmaid's Tale"" season two focuses more on plot, less on traumatizing fans… https://t.co/s214qlOkIA",1
Wed Apr 25 10:07:38 +0000 2018,989083506813947905,Venezuela is suffering from an 80-90 percent shortage in medicine supplies; half of the country’s hospitals are not… https://t.co/qJSWMkZfuK,1
Wed Apr 25 09:44:03 +0000 2018,989077570170839041,A third federal judge rules against the Trump administration's campaign to end the DACA program. https://t.co/HqVqqnOESx,1
Wed Apr 25 09:30:11 +0000 2018,989074080748929025,Former Nevada Sen. Harry Reid said he is worried that U.S. institutions have been “decimated” under President Trump. https://t.co/kl7n79y9U8,1
Wed Apr 25 09:15:04 +0000 2018,989070275756154880,Kate Middleton gave birth to a boy on Monday — her third child with Prince William. The baby boy is fifth in line t… https://t.co/EHFxbi3urE,1
Wed Apr 25 09:00:47 +0000 2018,989066682076418049,Prince Harry and Meghan Markle attend ANZAC Day service to remember Australian and New Zealand killed at Gallipoli… https://t.co/qjAQh1R31C,1
Wed Apr 25 08:45:08 +0000 2018,989062743364915202,"Doune Castle, a medieval stronghold in Scotland that was featured in Game of Thrones and Monty Python and the Holy… https://t.co/WgPEIAsXNk",1
Wed Apr 25 08:30:08 +0000 2018,989058969523163138,Opinion | Jeff Slate: Kendrick Lamar proves the influence of hip-hop can no longer be denied https://t.co/Raf7InzNpv - @NBCNewsTHINK,1
Wed Apr 25 08:15:02 +0000 2018,989055169643114496,"While the chances of being involved in a flight-related accident are low, these experts say it pays to listen to an… https://t.co/INSRe1fTXA",1
Wed Apr 25 08:03:55 +0000 2018,989052369416712192,".@marianaatencio shares her family’s experience of the health care crisis in Venezuela, which is now comparable to… https://t.co/UfZzpu4Qvi",1
Wed Apr 25 08:00:07 +0000 2018,989051415715811330,Opinion | Steve Vladeck: Trump hasn't neutered the judiciary just yet. This case proves it. https://t.co/eNK5ZVGXJ2 - @NBCNewsTHINK,1
Wed Apr 25 07:45:02 +0000 2018,989047619652550659,How far would you go to keep your mind from failing? Would you go so far as to let a doctor drill a hole in your sk… https://t.co/z4dFG6sUo6,1
Wed Apr 25 07:30:07 +0000 2018,989043862730616832,"Before allegedly killing 10 people with a van in Toronto, Alek Minassian appeared to have posted a message on Faceb… https://t.co/dUPEVdjN18",1
Wed Apr 25 07:15:05 +0000 2018,989040080592437248,New research suggests the mere act of sitting may hurt your memory later in life. https://t.co/kteGRzgWvE - @NBCNewsBETTER,1
Wed Apr 25 07:00:16 +0000 2018,989036351789129734,"Royal weddings, with their pomp and splendor, only come along every so often — and media companies are making sure… https://t.co/HQj0bvAT5B",1
Wed Apr 25 06:45:03 +0000 2018,989032523652128768,These drones can deliver blood or other medical supplies up to 50 miles away. https://t.co/M48CYBe2HH - @NBCNewsMACH,1
Wed Apr 25 06:30:11 +0000 2018,989028780936228869,WATCH: Archaeologists are excited at finding the remains of two adults and a baby from a civilization that flourish… https://t.co/FEVEliuj1w,1
Wed Apr 25 06:14:05 +0000 2018,989024729637031937,"People who were lonely after losing a spouse felt better if they volunteered two hours or more a week, a recent stu… https://t.co/TdiL0Azxcm",1
Wed Apr 25 06:00:10 +0000 2018,989021229771304960,"A defense lawyer told the jury that the case is about a ""blind 80-year-old man with a successful career facing abso… https://t.co/dCS6dJvzeJ",1
Wed Apr 25 05:51:00 +0000 2018,989018920916062208,"WATCH: President Trump and First Lady Melania host a state dinner with the President of France, Emmanuel Macron and… https://t.co/BaZfPRqN97",1
Wed Apr 25 05:45:09 +0000 2018,989017450288119808,"A federal judge agreed to release ""Smallville"" actress Allison Mack to the custody of her parents in California, se… https://t.co/0D4o1clfVG",1
Wed Apr 25 05:30:12 +0000 2018,989013686646960128,"""I'm not in the business of hurting people""

David Copperfield insisted he knew of no one being injured during 20 y… https://t.co/o6Z839aRxZ",1
Wed Apr 25 05:21:05 +0000 2018,989011393335758848,"Three Mexican film students who went missing in March in Guadalajara, in the state of Jalisco, were kidnapped, tort… https://t.co/gqgYe0DqId",1
Wed Apr 25 05:15:00 +0000 2018,989009860653023232,"Republican Debbie Lesko wins Arizona special election, NBC News projects https://t.co/WOLvZgtCv7",1
Wed Apr 25 05:13:04 +0000 2018,989009373673508864,.@NBCNews projects Republican Debbie Lesko as apparent winner of the Arizona House 8 special election #AZ08 https://t.co/dNsLXSyZwc,1
Wed Apr 25 05:10:05 +0000 2018,989008622226235392,"Joe Manganiello: ""All my friends play. All these huge directors, comedians, actors? We all play."" via @NBCnewsTHINK https://t.co/T457eulzig",1
Wed Apr 25 05:00:10 +0000 2018,989006130188873728,.@NBCNewsBETTER: Research shows that those in a committed relationship who sent sexual pictures to their partners r… https://t.co/dIy9PMo2ew,1
Wed Apr 25 04:44:06 +0000 2018,989002085889961985,How far would you go to keep your mind from failing? Would you go so far as to let a doctor drill a hole in your sk… https://t.co/lyJlN98lQl,1
Wed Apr 25 04:34:50 +0000 2018,988999754066644992,"Dr. Anthony S. Fauci: ""A more protective and durable influenza vaccine has the potential to further reduce hospital… https://t.co/oUYW4T7DNQ",1
Wed Apr 25 04:16:07 +0000 2018,988995042219118592,The husband of the passenger killed in the mid-air engine explosion aboard a Southwest Airlines plane tells NBC New… https://t.co/K26VtuhcNu,1
Wed Apr 25 04:10:00 +0000 2018,988993503383425024,"President Trump says that Kim Jong Un has been ""very open"" and ""very honorable” ahead of their summit; the presiden… https://t.co/IWcu8vyaU7",1
Wed Apr 25 04:00:09 +0000 2018,988991023354384384,"After losing their son Jordan to suicide in 2010, the Binion family set out to provide schools and students with re… https://t.co/q7sbfNglw8",1
Wed Apr 25 03:57:15 +0000 2018,988990296452022272,"""It's been an incredible journey that we've all been on together""

Democrat Dr. Hiral Tipirneni delivers speech fol… https://t.co/UhqrO30EjN",1
Wed Apr 25 03:26:46 +0000 2018,988982622733848576,Republican Debbie Lesko claims victory during speech in Arizona special election #AZ08 https://t.co/aUKI1tkUpo,1
Wed Apr 25 03:20:00 +0000 2018,988980920052011010,WATCH: Man who wrestled an AR-15 away from the Waffle House shooter speaks after being honored at the Tennessee Sta… https://t.co/wknxjAcgM7,1
Wed Apr 25 03:15:00 +0000 2018,988979662595477510,"From hand-holding to pecks on the cheek, President Trump and French President Macron’s friendship was on full displ… https://t.co/HHzo4sIcgo",1
Wed Apr 25 03:11:40 +0000 2018,988978823919157248,"@NBCDFW LIVE: Officials give update on police officers shot Tuesday evening in Dallas, Texas. https://t.co/9rnj2EUcKi",1
Wed Apr 25 03:00:07 +0000 2018,988975918034178048,"Sandy Hook father Neil Heslin: ""Alex Jones has profited off the lies he told about me. He needs to face the consequ… https://t.co/t7EeOBj9iH",1
Wed Apr 25 02:46:04 +0000 2018,988972381069856768,"President Trump again lashed out at the nuclear accord with Iran, calling it a ""terrible deal,"" and saying it is ""i… https://t.co/UbllDdMrRB",1
