Wed Apr 25 04:34:03 +0000 2018,988999555009179648,"The White House did ""little or no vetting"" of Ronny Jackson's background before announcing his nomination to head t… https://t.co/42z9bA2lX9",1
Wed Apr 25 04:13:23 +0000 2018,988994354189611008,Some people in the Trump sphere could have wider criminal liability than they realize — a major tool in Mueller's p… https://t.co/wQUwf8GSF7,1
Wed Apr 25 04:09:21 +0000 2018,988993339243614208,"Roughly 19,000 ballots that were hand delivered to polling locations and same day early voting ballots in Arizona s… https://t.co/IshduminEH",1
Wed Apr 25 04:05:04 +0000 2018,988992263924535296,"RT @NBCNews: ""It's been an incredible journey that we've all been on together""

Democrat Dr. Hiral Tipirneni delivers speech following Ariz…",1
Wed Apr 25 03:45:45 +0000 2018,988987402688651265,President Trump was asked about pardoning Michael Cohen during a visit with French President Macron. But what would… https://t.co/zKerWcwmc0,1
Wed Apr 25 03:27:37 +0000 2018,988982835393396737,RT @NBCNews: Republican Debbie Lesko claims victory during speech in Arizona special election #AZ08 https://t.co/aUKI1tkUpo,1
Wed Apr 25 03:15:12 +0000 2018,988979712167989249,If it’s a special election night it means we’re #trackingkornacki! Stay tuned for results from #AZ08 https://t.co/kB9OaM1e80,1
Wed Apr 25 03:00:05 +0000 2018,988975908546600960,A new congressional report says the wealthiest Americans – not the middle class – will benefit the most from Trump’… https://t.co/1MF8E5cpNd,1
Wed Apr 25 02:57:51 +0000 2018,988975346954506240,It will take a very big blue wave for Democrats to secure a win in the Arizona special election. #TrackingKornacki https://t.co/ASZYgnVvo0,1
Wed Apr 25 02:53:09 +0000 2018,988974161816154112,If it’s a special election night it means we’re #TrackingKornacki! Stay tuned for results from AZ https://t.co/Nq6mrrYSWo,1
Wed Apr 25 02:30:07 +0000 2018,988968368999944192,Rev. Al Sharpton says rapper Meek Mill’s case is a “dramatic and graphic example” of a broken parole system. https://t.co/oi10Q8XXon,1
Wed Apr 25 02:23:46 +0000 2018,988966770722537474,RT @11thHour: You should always watch until the end of the show. But tonight... you really should. Why? No spoilers! #11MSNBC https://t.co/…,1
Wed Apr 25 02:00:16 +0000 2018,988960856116486144,New court documents reveal the FBI sought information on a 2016 Trump Tower meeting in its Manafort raid. https://t.co/v8ZEQTpsoZ,1
Wed Apr 25 01:49:55 +0000 2018,988958249545338881,Federal judge orders Trump administration to reinstate DACA program in its entirety https://t.co/GHGrylsvNu,1
Wed Apr 25 01:30:05 +0000 2018,988953259661504512,"While welcoming French President Macron, President Trump lashed out at the nuclear accord with Iran, calling it a ""… https://t.co/3J3Qw14zn6",1
Wed Apr 25 01:01:08 +0000 2018,988945971987050496,Admiral Jackson has come under fire after a number of media outlets reported allegations of improper professional c… https://t.co/7bSeZreGyi,1
Wed Apr 25 00:54:04 +0000 2018,988944193589399552,"RT @NBCNews: President Trump and First Lady Melania host a state dinner with the President of France, Emmanuel Macron and Mrs. Macron. http…",1
Wed Apr 25 00:42:24 +0000 2018,988941257610215424,"RT @hardball: President Trump refused to say what he would do next month when he has to re-certify the deal.
https://t.co/qFocJHzCni",1
Wed Apr 25 00:30:06 +0000 2018,988938162683699202,"Facebook has been under the microscope for how it collects, stores, and shares information on its more than 2 billi… https://t.co/pCarLzJDx3",1
Wed Apr 25 00:00:05 +0000 2018,988930611384643584,Migrant caravan reaches U.S. border despite Trump threats https://t.co/ATTzhaJQgy,1
Tue Apr 24 23:28:48 +0000 2018,988922736973148160,RT @NBCNews: Watch: President Trump and first lady Melania Trump greet French President Emmanuel Macron and Brigitte Macron as they arrive…,1
Tue Apr 24 23:28:06 +0000 2018,988922560019619840,"During a joint press conference with French President Emmanuel Macron, President Trump made comments that seemed to… https://t.co/uJCpYPQIUK",1
Tue Apr 24 23:00:08 +0000 2018,988915524489891840,"""I think it is important for the President to use measured descriptions of Kim Jong Un ... he may have gone a littl… https://t.co/ToeK1hJEjI",1
Tue Apr 24 22:30:35 +0000 2018,988908087712124929,"RT @TheBeatWithAri: .@AriMelber: Is Trump delusional, and he really thinks his business is gigantic and well-vetted and would save the VA o…",1
Tue Apr 24 22:30:17 +0000 2018,988908009140162562,The judiciary seems to be the one institution that continues to serve the American people in the way the Founding F… https://t.co/45ceKcj1zv,1
Tue Apr 24 22:28:54 +0000 2018,988907662472503296,RT @NBCNews: Guests arrive at the White House for President Trump's first state dinner with President and Mrs. Macron of France. https://t.…,1
Tue Apr 24 22:11:47 +0000 2018,988903354364514305,"RT @TheBeatWithAri: ""We now know that the investigation into collusion has always been running on a parallel track"" to other investigations…",1
Tue Apr 24 22:00:09 +0000 2018,988900425771442176,Closing arguments held in Bill Cosby's sexual assault retrial https://t.co/apkosW9PUc,1
Tue Apr 24 21:30:07 +0000 2018,988892870965899264,"Presidents Trump and Macron put their bromance on full public display, engaging in hand-holding and even a delicate… https://t.co/YFtzm9MGyC",1
Tue Apr 24 21:08:40 +0000 2018,988887470539526146,"Watch @VaughnHillyard report from Arizona, where he speaks to some voters who are divided in a typically-Republican… https://t.co/u9JK9YErIV",1
Tue Apr 24 21:04:04 +0000 2018,988886313196761088,"RT @MeetThePress: ""The prognosis for Dr. Ronny Jackson right now is...not good."" - @KatyTurNBC on the status of Pres. Trump's nominee to le…",1
Tue Apr 24 21:02:25 +0000 2018,988885900083056641,Fmr. Obama White House counsel Gregory Craig has left his law firm after he became caught up in the Mueller investi… https://t.co/lk3iWsHUss,1
Tue Apr 24 20:40:18 +0000 2018,988880331632717825,"RT @DeadlineWH: ""if there's any love lost between President Trump and President Macron... you can't tell from their body language... "" - @N…",1
Tue Apr 24 20:30:09 +0000 2018,988877777641398273,"""People in the intelligence community can tell you that there are pieces of raw information that are correct and in… https://t.co/CqWxzZcvVQ",1
Tue Apr 24 20:23:25 +0000 2018,988876084740546560,"RT @TheBeatWithAri: NEW: Rapper Meek Mill has been granted bail and will be released from prison

Watch @TheRevAl and Rapper @ASAPferg brea…",1
Tue Apr 24 20:17:42 +0000 2018,988874646190723074,"RT @DeadlineWH: ""Donald Trump's day of French diplomacy was sidetracked by what many took as the President taking the first step toward cut…",1
Tue Apr 24 20:04:42 +0000 2018,988871375296266246,"President Trump said today: ""the Iran Deal is a terrible deal.""

Watch @AliVelshi explain what the President disagr… https://t.co/UbVdnXcwbw",1
Tue Apr 24 19:47:21 +0000 2018,988867008715546627,"President Trump said that if Iran resumes its nuclear program ""they will have bigger problems than they ever had be… https://t.co/tIJrd4Bpdy",1
Tue Apr 24 19:37:03 +0000 2018,988864413456326656,"@GarrettHaake @SRuhle ""All I can tell you is that we’re asking a lot of questions and we’re following up on a lot o… https://t.co/gIXS2CNehH",1
Tue Apr 24 19:17:36 +0000 2018,988859521597624321,".@MaddowBlog: Team Trump has failed to do proper vetting for many of the president’s nominees since taking office,… https://t.co/O0X5wIjBOe",1
Tue Apr 24 19:07:07 +0000 2018,988856883585912833,"@GarrettHaake What are some of the allegations against VA Secy. nominee Ronny Jackson?

Watch @SRuhle explain: https://t.co/HxcTWSFsz8",1
Tue Apr 24 19:00:18 +0000 2018,988855167570382850,"The president's ex-wife, Ivana Trump, says she doesn't believe he should run in 2020. 

Joe Scarborough explains wh… https://t.co/HuxjSZVdEA",1
Tue Apr 24 18:53:20 +0000 2018,988853414372274177,Watch: @SteveKornacki goes to the board for the latest on the Arizona special election. #trackingkornacki https://t.co/62SxlsIJ56,1
Tue Apr 24 18:35:04 +0000 2018,988848816282533889,@GarrettHaake https://t.co/OCPbVgQPOm,1
Tue Apr 24 18:22:06 +0000 2018,988845554087145473,Veterans Affairs secretary-nominee Ronny Jackson declines to address allegations against him; tells @MSNBC's… https://t.co/umKbrLocFW,1
Tue Apr 24 17:58:49 +0000 2018,988839692849369091,JUST IN: Dow falls more than 500 points on Tuesday. https://t.co/u3j6yHfLAW,1
Tue Apr 24 17:37:49 +0000 2018,988834408227536896,RT @NBCNews: BREAKING: President Trump says that he wouldn't proceed with the nomination process if he were VA secretary-nominee Ronny Jack…,1
Tue Apr 24 17:34:08 +0000 2018,988833480518897664,"President Trump says the Iran nuclear agreement is a ""bad deal"" and ""should have never, ever been made."" 

""If Iran… https://t.co/7AxMy6srsM",1
Tue Apr 24 17:22:02 +0000 2018,988830437475864577,Here's a look at what's on the agenda for French President Macron and President Trump during the official state vis… https://t.co/TXmtw62xgL,1
Tue Apr 24 17:18:57 +0000 2018,988829661261107200,"RT @NBCNews: JUST IN: ""It means they get rid of their nukes — very simple,"" President Trump says in defining what he means by ""complete den…",1
Tue Apr 24 17:03:11 +0000 2018,988825692430270466,The Supreme Court ruled that thousands of victims of terrorist attacks overseas cannot sue a foreign bank under a U… https://t.co/c7sxeGkFBX,1
Tue Apr 24 16:58:01 +0000 2018,988824393605353472,"RT @NBCPolitics: Trump: Iran ""must end its support of terrorism. All over, no matter where you go in the Middle East, you see the fingerpri…",1
Tue Apr 24 16:47:09 +0000 2018,988821658155790336,RT @NBCNews: LIVE: NBC News Special Report: President Trump and French President Macron hold joint news conference at the White House. http…,1
Tue Apr 24 16:46:45 +0000 2018,988821557295439874,JUST IN: VA secretary-nominee Ronny Jackson declines to address allegations against him; tells @MSNBC that he still… https://t.co/eKIvkZag7n,1
Tue Apr 24 16:34:16 +0000 2018,988818415799369729,"JUST IN: Former President George H.W. Bush is ""responding to treatments and appears to be recovering,"" a spokespers… https://t.co/eymX359t82",1
Tue Apr 24 16:30:20 +0000 2018,988817428250546178,The suspect in the Toronto van attack has been charged with 10 counts of first-degree murder and 13 counts of attem… https://t.co/S9LQ5loyHQ,1
Tue Apr 24 16:11:47 +0000 2018,988812757544914945,"After speaking to the President, Sen. @RandPaul said that Trump agrees with the idea ""that we’ve been at war too lo… https://t.co/eNcKlN7mAH",1
Tue Apr 24 15:49:48 +0000 2018,988807225195073536,"RT @NBCNews: JUST IN: President Trump says that Kim Jong Un has been ""very open"" and ""very honorable” ahead of their summit; the president…",1
Tue Apr 24 15:41:29 +0000 2018,988805133705326593,"RT @NBCPolitics: JUST IN: President Trump says that Kim Jong Un has been ""very open and very honorable” ahead of their summit; the presiden…",1
Tue Apr 24 15:40:07 +0000 2018,988804789235601409,Facebook is hoping its latest move will put to rest any concerns over whether it is unfairly censoring content. https://t.co/afJ4fSs6TQ,1
Tue Apr 24 15:17:21 +0000 2018,988799061812809728,"JUST IN: “We’ll see,"" President Trump responds when asked while seated next to French President Macron if he’ll be… https://t.co/9BDPwL31aY",1
Tue Apr 24 15:10:06 +0000 2018,988797236304928769,Oral arguments before the Supreme Court are scheduled for Wednesday in a case regarding Trump's travel ban. https://t.co/ODWJ4XrANV,1
Tue Apr 24 15:01:05 +0000 2018,988794968058757122,"RT @NBCNews: “We do have a very special relationship,” President Trump says as he brushes off what he describes as ""dandruff"" from French P…",1
Tue Apr 24 14:58:03 +0000 2018,988794200689963008,"RT @NBCNews: JUST IN: “We’ll see,"" President Trump responds when asked while seated next to French President Macron if he’ll be staying in…",1
Tue Apr 24 14:52:21 +0000 2018,988792768347738112,"RT @NBCPolitics: ""Stupid question,"" President Trump declares when asked during an Oval Office meeting with French President Macron whether…",1
Tue Apr 24 14:40:07 +0000 2018,988789691205013504,"White House spokespeople say the president has ""no intention"" of firing Special Counsel Robert Mueller. But when ad… https://t.co/Arc0aA2L6K",1
Tue Apr 24 14:39:55 +0000 2018,988789637501120513,"BREAKING: US Senate Veterans Affairs Cmte. leaders say they have requested from President Trump ""all information re… https://t.co/gJP3DsU1eU",1
Tue Apr 24 14:17:21 +0000 2018,988783959659241472,Confirmation hearing for Ronny Jackson delayed https://t.co/DSrO7bvsD1,1
Tue Apr 24 14:15:08 +0000 2018,988783401598619648,"The wealthiest Americans will benefit the most from President Trump's tax deduction for owners of ""pass-through"" bu… https://t.co/eJzc3RtIEB",1
Tue Apr 24 13:51:54 +0000 2018,988777557591056385,President Trump and French President Macron shake hands after White House arrival ceremony speeches https://t.co/D7msDqD0c1,1
Tue Apr 24 13:45:04 +0000 2018,988775834805825536,"The White House is remaining tight lipped about the future of embattled EPA chief Pruitt, but a new report suggests… https://t.co/XOss4rjxWU",1
Tue Apr 24 13:41:54 +0000 2018,988775038743646208,Can Macron change Trump's mind on the Iran deal? https://t.co/oRm6SAcGL5,1
Tue Apr 24 13:17:10 +0000 2018,988768816330170369,JUST IN: President Trump and the First Lady welcome French President Macron and Brigitte Macron to the White House… https://t.co/5YM8kUGgow,1
Tue Apr 24 13:12:04 +0000 2018,988767531514114054,RT @NBCNews: LIVE: State arrival at the White House for French President Macron. https://t.co/phGc3JP78n https://t.co/FYRqDd2VeU,1
